id,prjId,Period,Time,StartDate,EndDate,forks,members,commits,issues,watchers,pullReq,CmtCmnt,pullReqCmnt,PR Issue Cmnt,issueCmnt,committers,MemCommitters,PRClosedCnt,IssueClosedCnt,PRClosedTime,IssueClosedTime,Health,Licence,ContribFile,OwnerFollower,AvgFollower,OwnerType
1457,832965,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,25,1,0,2,0,0,0,0,0,1,1,0,0,,,16,,,6,5,ORG
1458,832965,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,26,3,0,2,0,0,0,0,0,2,2,0,0,,,16,,,6,5,ORG
1459,832965,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,26,3,0,2,0,0,0,0,0,2,2,0,0,,,16,,,6,5,ORG
1460,832965,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,28,4,0,2,0,0,0,0,0,3,3,0,0,,,16,,,6,5,ORG
1461,832965,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,30,8,0,2,0,0,0,0,0,3,3,0,0,,,16,,,6,4,ORG
1462,832965,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,30,8,0,2,0,0,0,0,0,3,3,0,0,,,16,,,6,4,ORG
1463,832965,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,31,10,0,2,0,0,0,0,0,4,4,0,0,,,16,,,6,5,ORG
1464,832965,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,1,31,10,0,2,0,0,0,0,0,4,4,0,0,,,16,,,6,5,ORG
1465,879112,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,4,28,0,3,0,0,0,0,0,3,1,0,0,,,33,,,5,10,USR
1466,879112,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,4,38,0,3,0,0,0,0,0,3,1,0,0,,,33,,,5,11,USR
1467,879112,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,4,50,0,3,0,0,0,0,0,3,1,0,0,,,33,,,5,11,USR
1468,879112,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,4,58,0,3,0,0,0,0,0,4,2,0,0,,,33,,,5,11,USR
1469,879112,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,4,65,0,3,0,0,0,0,0,4,2,0,0,,,33,,,5,11,USR
1470,879112,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,4,73,0,3,0,0,0,0,0,4,2,0,0,,,33,,,5,12,USR
1471,879112,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,4,77,0,3,0,0,0,0,0,4,2,0,0,,,33,,,5,13,USR
1472,879112,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,4,78,0,3,0,0,0,0,0,4,2,0,0,,,33,,,5,13,USR
1473,887034,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,4,60,0,3,0,0,0,0,0,1,1,0,0,,,50,MIT License,,20,16,ORG
1474,887034,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,4,85,0,4,0,0,0,0,0,1,1,0,0,,,50,MIT License,,20,17,ORG
1475,887034,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,86,0,4,0,0,0,0,0,1,1,0,0,,,50,MIT License,,15,14,ORG
1476,887034,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,90,0,4,0,0,0,0,0,1,1,0,0,,,50,MIT License,,16,14,ORG
1477,887034,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,5,90,0,4,0,0,0,0,0,1,1,0,0,,,50,MIT License,,25,21,ORG
1478,887034,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,90,0,4,0,0,0,0,0,1,1,0,0,,,50,MIT License,,20,18,ORG
1479,887034,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,6,91,0,4,0,0,0,0,0,1,1,0,0,,,50,MIT License,,21,19,ORG
1480,887034,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,6,91,0,4,0,0,0,0,0,1,1,0,0,,,50,MIT License,,21,19,ORG
1481,912604,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,4,49,1,11,0,0,0,0,0,2,0,0,0,,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,22,22,ORG
1482,912604,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,4,70,1,12,0,0,0,0,0,2,0,0,0,,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,24,24,ORG
1483,912604,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,73,1,12,0,0,0,0,0,2,0,0,0,,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,25,20,ORG
1484,912604,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,1,5,77,2,13,2,0,0,0,0,2,0,1,0,1641.05,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,27,22,ORG
1485,912604,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,2,7,78,2,17,2,0,0,0,0,2,0,1,0,1641.05,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,19,17,ORG
1486,912604,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,3,8,84,2,18,2,0,0,0,0,3,1,1,0,1641.05,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,17,15,ORG
1487,912604,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,3,8,92,2,22,2,0,0,0,0,4,1,1,0,1641.05,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,18,16,ORG
1488,912604,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,4,8,95,3,22,4,0,0,4,4,5,1,2,0,25079.05833,,83,"BSD 3-Clause ""New"" or ""Revised"" License",https://api.github.com/repos/cloudflare/Cloudflare-CPanel/contents/CONTRIBUTING.md,19,17,ORG
1489,913088,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,32,0,2,0,0,0,0,0,2,2,0,0,,,33,,,11,10,ORG
1490,913088,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,37,0,2,0,0,0,0,0,2,2,0,0,,,33,,,11,10,ORG
1491,913088,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,37,0,2,0,0,0,0,0,2,2,0,0,,,33,,,11,10,ORG
1492,913088,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,37,0,2,0,0,0,0,0,2,2,0,0,,,33,,,11,10,ORG
1493,913088,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,37,0,2,0,0,0,0,0,2,2,0,0,,,33,,,11,10,ORG
1494,913088,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,1,6,37,0,2,0,0,0,0,0,2,2,0,0,,,33,,,11,10,ORG
1495,913088,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,1,6,38,0,2,0,0,0,0,0,2,2,0,0,,,33,,,12,10,ORG
1496,913088,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,1,6,38,0,2,0,0,0,0,0,2,2,0,0,,,33,,,12,10,ORG
1497,949331,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,8,0,0,2,0,0,0,0,0,0,0,0,0,,,33,MIT License,,1,1,ORG
1498,949331,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,10,0,0,2,0,0,0,0,0,0,0,0,0,,,33,MIT License,,1,1,ORG
1499,949331,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,10,0,0,2,0,0,0,0,0,0,0,0,0,,,33,MIT License,,1,1,ORG
1500,949331,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,10,0,0,2,0,0,0,0,0,0,0,0,0,,,33,MIT License,,1,1,ORG
1501,949331,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,11,8,0,2,0,0,0,0,0,1,0,0,0,,,33,MIT License,,1,1,ORG
1502,949331,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,13,25,0,2,0,0,0,0,0,5,4,0,0,,,33,MIT License,,2,1,ORG
1503,949331,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,13,29,0,2,0,0,0,0,0,5,4,0,0,,,33,MIT License,,2,1,ORG
1504,949331,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,13,30,0,2,0,0,0,0,0,6,4,0,0,,,33,MIT License,,2,1,ORG
1505,959878,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,14,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
1506,959878,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,18,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
1507,959878,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,20,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
1508,959878,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,23,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,6,USR
1509,959878,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,27,0,0,0,0,0,0,0,3,0,0,0,,,16,,,0,7,USR
1510,959878,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,31,0,0,0,0,0,0,0,4,0,0,0,,,16,,,0,8,USR
1511,959878,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,32,0,0,0,0,0,0,0,4,0,0,0,,,16,,,0,7,USR
1512,959878,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,32,0,0,0,0,0,0,0,4,0,0,0,,,16,,,0,8,USR
1513,959897,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1514,959897,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1515,959897,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1516,959897,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,6,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,6,USR
1517,959897,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,6,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,7,USR
1518,959897,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,8,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1519,959897,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,9,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
1520,959897,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,9,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1521,959901,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,33,,,0,6,USR
1522,959901,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,33,,,0,6,USR
1523,959901,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,33,,,0,6,USR
1524,959901,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,33,,,0,6,USR
1525,959901,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,33,,,0,7,USR
1526,959901,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,2,0,1,0,0,0,0,0,1,0,0,0,,,33,,,0,8,USR
1527,959901,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,3,0,1,0,0,0,0,0,1,0,0,0,,,33,,,0,7,USR
1528,959901,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,3,0,1,0,0,0,0,0,1,0,0,0,,,33,,,0,8,USR
1529,959904,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1530,959904,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1531,959904,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1532,959904,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1533,959904,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1534,959904,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,2,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1535,959904,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,3,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,7,USR
1536,959904,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,3,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1537,959905,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1538,959905,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1539,959905,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1540,959905,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1541,959905,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1542,959905,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,3,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1543,959905,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,4,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
1544,959905,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,4,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1545,959907,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1546,959907,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1547,959907,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1548,959907,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1549,959907,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1550,959907,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,1,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1551,959907,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,2,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,7,USR
1552,959907,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,2,0,0,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1553,959910,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1554,959910,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1555,959910,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1556,959910,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1557,959910,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1558,959910,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,4,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1559,959910,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,5,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
1560,959910,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,5,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1561,959911,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1562,959911,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1563,959911,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1564,959911,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1565,959911,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1566,959911,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,4,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1567,959911,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,5,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
1568,959911,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,5,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1569,959917,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1570,959917,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1571,959917,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1572,959917,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1573,959917,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1574,959917,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,3,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1575,959917,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,4,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
1576,959917,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,4,0,0,0,0,0,0,0,2,0,0,0,,,16,,,0,8,USR
1577,959924,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,14,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,6,USR
1578,959924,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,15,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,6,USR
1579,959924,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,15,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,6,USR
1580,959924,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,22,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,6,USR
1581,959924,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,22,0,1,0,0,0,0,0,2,0,0,0,,,16,,,0,7,USR
1582,959924,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,31,0,1,0,0,0,0,0,3,0,0,0,,,16,,,0,8,USR
1583,959924,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,32,0,1,0,0,0,0,0,3,0,0,0,,,16,,,0,7,USR
1584,959924,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,32,0,1,0,0,0,0,0,3,0,0,0,,,16,,,0,8,USR
1585,959933,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1586,959933,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1587,959933,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1588,959933,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1589,959933,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1590,959933,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,2,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1591,959933,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,3,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,7,USR
1592,959933,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,3,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1593,959936,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1594,959936,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1595,959936,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1596,959936,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1597,959936,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,6,0,0,1,0,0,0,0,0,0,0,0,0,,,16,,,0,7,USR
1598,959936,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,1,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1599,959936,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,2,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,7,USR
1600,959936,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,2,0,1,0,0,0,0,0,1,0,0,0,,,16,,,0,8,USR
1601,959939,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
1602,959939,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,0,6,USR
